ID,Trials,Conditions,Vertical_GRF,Mtp_agl,Mtp_vel,Ankle_agl,Ankle_vel,Ankle_mom,Ankle_pow,Knee_agl,Knee_vel,Knee_mom,Knee_pow,Hip_agl,Hip_vel,Hip_mom,Hip_pow
10,5,consecutive,1.828282277,11.96168699,451.1275761,32.76856173,902.1853571,-0.099453222,-0.734255547,-93.41546837,-550.4757459,0.110152573,-0.841930549,85.87656874,417.3700161,-0.124979525,0.346723454
10,6,consecutive,1.876199712,12.21614432,456.3431146,33.09651164,841.7678268,-0.112812808,-0.710348788,-94.67154487,-551.512447,0.11674245,-0.873260835,88.14883875,455.1192472,-0.148389863,0.282773884
11,1,single,1.218096851,8.657871701,334.121725,25.72243962,1060.635521,-0.073474687,-1.079216301,-80.14424301,-597.4209724,0.085523771,-0.452411647,80.17924347,271.8824012,-0.097360958,0.210620313
11,2,single,1.480404214,13.16611022,478.8329212,24.56693219,1099.856355,-0.094140866,-1.040541932,-78.43047125,-569.0712113,0.094433438,-0.576613644,73.03345497,325.8268426,-0.067505709,0.190145269
11,3,single,1.218060859,11.74476339,533.4532249,27.21094238,1053.126328,-0.066661421,-0.840673472,-76.83263775,-678.002275,0.108107136,-0.825125302,69.06131543,293.6240353,-0.061038908,0.514328311
11,4,single,1.222599807,10.62637069,433.8773328,27.91460631,1075.151107,-0.067803611,-0.985025576,-79.63683818,-659.6387387,0.092483437,-0.694881046,70.40373183,296.0092689,-0.066175781,0.373364188
11,5,single,1.134876901,29.27002831,1104.53299,25.05544906,1014.363622,-0.066874223,-0.514689504,-85.6721393,-705.9688428,0.109429796,-0.908215501,72.59963314,351.9007334,-0.031446549,0.548144645
11,6,single,1.112000314,12.02772112,490.776148,27.19321916,1034.765559,-0.07084947,-0.831776786,-79.4165252,-625.3765869,0.084313433,-0.588630049,74.78313353,289.6291713,-0.053078179,0.39102888
11,1,consecutive,1.471460755,12.99194519,426.6023314,31.25792501,928.4888059,-0.105887715,-0.585680396,-93.20380615,-617.126476,0.130106774,-0.630266914,85.01469185,341.8834457,-0.103373224,0.262527783
11,2,consecutive,1.509753741,18.65479521,647.9274189,28.89632761,951.6483718,-0.11306309,-0.636954187,-92.90289363,-620.9777507,0.131568798,-0.699825881,81.79581141,323.3918829,-0.096020406,0.280304049
